link_id,page_no,link_text,surrounding_text,link_destination,link_domain,jade_link
4045,737,"275-276,","in turn adopted the statements of principle in Rogerson at 275-276, 279 and 277. Aggravation The offence is a prescribed offence",https://jade.io/article/67910/section/3917,jade,Not Required
4046,737,279,"turn adopted the statements of principle in Rogerson at 275-276, 279 and 277. Aggravation The offence is a prescribed offence under",https://jade.io/article/67910/section/140499,jade,Not Required
4047,737,277,"the statements of principle in Rogerson at 275-276, 279 and 277. Aggravation The offence is a prescribed offence under s 161Q",https://jade.io/article/67910/section/140638,jade,Not Required
4054,740,[284]).,"that the testimony to be withheld was in fact true(at [284]). In Mulhall v R [2016] NTSC 25, [18], the Supreme",https://jade.io/citation/4236420/section/5974,jade,Not Required
4059,740,"[18],","fact true(at [284]). In Mulhall v R [2016] NTSC 25, [18], the Supreme Court of the Northern Territory, referring to Danahay,",https://jade.io/article/498343/section/1035,jade,Not Required
4061,740,[483],between the offeror and the offeree. Fitzgerald P stated at [483] that: ‘support for this construction might be found in the,https://jade.io/citation/4243369/section/3805,jade,Not Required
4065,740,[279]).,"as a witness’ (R v Danahay [1993]1 Qd R 271, [279]). Meaning of ‘judicial proceeding’ ‘Judicial proceeding’ includes any proceeding had,",https://jade.io/citation/4236420/section/793,jade,Not Required
4075,742,"[15],","at the time (R v Ensbey [2005]1 Qd R 159, [15], [16] (Davies JA), [48] (Jerrard JA)). Meaning of ‘damage’ Damage",https://jade.io/article/168565/section/140827,jade,Not Required
4076,742,[16],"the time (R v Ensbey [2005]1 Qd R 159, [15], [16] (Davies JA), [48] (Jerrard JA)). Meaning of ‘damage’ Damage has",https://jade.io/article/168565/section/140124,jade,Not Required
4077,742,[48],"v Ensbey [2005]1 Qd R 159, [15], [16] (Davies JA), [48] (Jerrard JA)). Meaning of ‘damage’ Damage has it natural and",https://jade.io/article/168565/section/140756,jade,Not Required
4079,742,[31]).,"(DBCT) Management Pty Ltd v Vero Insurance Limited [2005]QCA 369, [31]). This definition is enlarged as relevant and appropriate by the",https://jade.io/article/169060/section/1017,jade,Not Required
4081,742,246,"s 469 of the Criminal Code, it was held at 246 that a thing may be said to be ‘damaged’ even",https://jade.io/citation/2744773/section/140072,jade,Not Required
4083,743,"[42]-[69],","being eliminated (Hammond v The Queen (2013) 85 NSWLR 313, [42]-[69], and in particular[50]and[69]). Intention The Defendant must have damaged the",https://jade.io/article/294965/section/621570,jade,Not Required
4088,745,126).,"she had been arrested(Michaels v The Queen (1995)184 CLR 117, 126). The defendant must have acted deliberately to withdraw from actual",https://jade.io/article/67937/section/140283,jade,Not Required
4090,745,(1996)86 A Crim R 542.,"opportunity of alternative, for example, protection, see R v Rogers (1996)86 A Crim R 542. Meaning of ‘lawful custody’ A person is in lawful custody",https://jade.io/citation/2309967,jade,Not Required
4091,745,Corrective Services Act,"been authorised by law(see, for example ss 231–232 of the Corrective Services Act 2000(Qld)). Section 145A of the Criminal Code excludes certain types",https://jade.io/article/345381,jade,Not Required
4115,751,[25],"the case(R v Bennett [2000]2 Qd R 174; [1998]QCA 393, [25] (McPherson J)). It means there was no good and lawful",https://jade.io/article/166194/section/140706,jade,Not Required
4128,756,(1914)10 Tas LR 48;,"judge)or one of fact(for the jury), see: (R v Lewis (1914)10 Tas LR 48; R v Davies (1974)SASR 375; R v Traino (1987)45 SASR",https://jade.io/citation/5681743,jade,Not Required
4143,760,[30],words of the Defendant were said. His Honour noted at [30] and [32] that: ‘It was insufficient to merely direct the,https://jade.io/article/707547/section/332,jade,Not Required
4144,760,[32],the Defendant were said. His Honour noted at [30] and [32] that: ‘It was insufficient to merely direct the jury that“threaten”means“to,https://jade.io/article/707547/section/260,jade,Not Required
4148,760,[20]).,"retaliation for lawful conduct’(Fingleton v R [2005]HCA 34;(2005)227 CLR 166, [20]). In Fingleton, McHugh J also observed at[109]that, with respect to",https://jade.io/article/309/section/318,jade,Not Required
4150,760,"[87],","mind of the defendant(Fingleton v R [2005]HCA 34;(2005)227 CLR 166, [87], [100]). His Honour further noted at[93]that ‘retaliation implies a causal",https://jade.io/article/309/section/140723,jade,Not Required
4151,760,[100]).,"of the defendant(Fingleton v R [2005]HCA 34;(2005)227 CLR 166, [87], [100]). His Honour further noted at[93]that ‘retaliation implies a causal connection",https://jade.io/article/309/section/1179,jade,Not Required
4163,767,286,"falls to the defendant(R v Nuttall [2011]1 Qd R 270, 286 [31]). Meaning of ‘agent’ The definition of ‘agent’ encompasses a",https://jade.io/article/139579/section/1017,jade,Not Required
4167,768,287,R 270 and referred to without criticism on appeal at 287 [36]. 15.11.3 Suggested Directions [Last reviewed: March 2025] (Judge might,https://jade.io/article/139579/section/1155,jade,Not Required
4172,774,597,"Other Offences However, in Re Denham [2004]2 Qd R 595, 597 Atkinson J observed that it is strongly arguable that removal",https://jade.io/article/999098/section/1111,jade,Not Required
4175,776,Criminal Code (Decriminalising Sex Work) and Other Legislation,"22A(Prostitution), was repealed in 2024 by s 15 of the Criminal Code (Decriminalising Sex Work) and Other Legislation Amendment Act 2024 (Qld), however, s 765 of the amending",https://jade.io/article/1115819,jade,Not Required
4185,778,Animal Care and Protection Act,"unlawful unless it is authorised, justified or excused by’ the Animal Care and Protection Act 2001(Qld) or any other law(other than s 458 of the",https://jade.io/article/366365,jade,Not Required
4189,778,4,other law(other than s 458 of the Criminal Code). Part 4 of the Animal Care and Protection Act 2001(Qld) allows for,https://jade.io/article/366365/section/101,jade,Not Required
4199,780,162).,"v F; Ex parte Attorney-General (Qld) [1999]2 Qd R 157, 162). Any relevant evidence necessary to prove capacity can be called,",https://jade.io/article/166063/section/139972,jade,Not Required
4202,780,163-165),"v F; Ex parte Attorney-General (Qld) [1999]2 Qd R 157, 163-165) In R v F; Ex parte Attorney-General (Qld) [1999]2 Qd",https://jade.io/article/166063/section/15639,jade,Not Required
4205,780,527,"with approval in BDO v The Queen (2023)277 CLR 518, 527 [20]; [2023]HCA 16, Davies JA doubted the phrase ‘that the",https://jade.io/article/1006654/section/318,jade,Not Required
4212,780,527;,"High Court in BDO v The Queen (2023)277 CLR 518, 527; [2023]HCA 16 concluded there was no error in that approach.",https://jade.io/article/1006654/section/558,jade,Not Required
4215,780,534;,"the appeal in BDO v The Queen (2023)277 CLR 518, 534; [2023]HCA 16 because there were multiple changes spanning a lengthy",https://jade.io/article/1006654/section/140099,jade,Not Required
4220,783,130,"v Smith [1949]St R Qd 126, Macrossan CJ held at 130 that: ‘The first paragraph of s 28 in very plain",https://jade.io/citation/3482123/section/140678,jade,Not Required
4223,783,240).,"the balance of probabilities(see R v Foy [1960]Qd R 225, 240). In circumstances where unintentional intoxication did not deprive the defendant",https://jade.io/citation/2710461/section/140074,jade,Not Required
4226,786,141-142).,"intoxicated or stupefied(see also R v Kusu [1981]Qd R 136, 141-142). Intentional intoxication may only relieve a defendant of criminal responsibility",https://jade.io/citation/2421024/section/140781,jade,Not Required
4228,786,61-64).,"intent (see Dearnley v The King [1947]St R Qd 51, 61-64). In such cases, the jury should be directed that intoxication",https://jade.io/citation/3481312/section/21358,jade,Not Required
4230,786,112;,"CJ explained in Viro v The Queen (1978)141 CLR 88, 112; [1978]HCA 9: ‘In a case where there is evidence fit",https://jade.io/article/66772/section/140144,jade,Not Required
4244,789,"38,","omission must be ‘voluntary’ (R v Falconer (1990)171 CLR 30, 38, 72; [1990]HCA 49; Kaporonovksi v The Queen (1973)133 CLR 209,",https://jade.io/article/67591/section/140624,jade,Not Required
4245,789,72;,"must be ‘voluntary’ (R v Falconer (1990)171 CLR 30, 38, 72; [1990]HCA 49; Kaporonovksi v The Queen (1973)133 CLR 209, 226-227;",https://jade.io/article/67591/section/140820,jade,Not Required
4248,789,226-227;,"72; [1990]HCA 49; Kaporonovksi v The Queen (1973)133 CLR 209, 226-227; [1973]HCA 35). The subsection is subject to the ‘the express",https://jade.io/article/66420/section/141042,jade,Not Required
4252,789,"[26],","In Ugle v The Queen (2002)211 CLR 171; [2002]HCA 25, [26], Gummow and Hayne JJ said: ‘The distinction which is made",https://jade.io/article/68334/section/140175,jade,Not Required
4254,789,"335,","v Taiters; Ex parte Attoney-General (Qld) [1997]1 Qd R 333, 335, the Court of Appeal said that: ‘… it should now",https://jade.io/article/165576/section/140026,jade,Not Required
4260,790,228-232;,"the injury that ensues(Kaporonovksi v The Queen (1973)133 CLR 209, 228-232; [1973]HCA 35). The concept of an ‘act’ within s 23(1)(a)embraces",https://jade.io/article/66420/section/5324,jade,Not Required
4263,790,[39]).,"meant to hit the brake(see R v Ellis [2007]QCA 219, [39]). The onus of proof of voluntariness of the acts rest",https://jade.io/article/14812/section/139989,jade,Not Required
4266,790,41;,"rest on the prosecution (R v Falconer (1990)171 CLR 30, 41; [1990]HCA 49; Griffiths v The Queen (1994)125 ALR 545; [1994]HCA",https://jade.io/article/67591/section/140133,jade,Not Required
4269,790,[5];,"49; Griffiths v The Queen (1994)125 ALR 545; [1994]HCA 55, [5]; see also Breene v Boyd; Ex parte Boyd [1970]Qd R",https://jade.io/article/67861/section/482,jade,Not Required
4271,790,297).,"also Breene v Boyd; Ex parte Boyd [1970]Qd R 292, 297). As to the circumstances in which a direction is called",https://jade.io/citation/2423200/section/141022,jade,Not Required
4272,790,297).,"also Breene v Boyd; Ex parte Boyd [1970]Qd R 292, 297). As to the circumstances in which a direction is called",https://jade.io/citation/2423200/section/140321,jade,Not Required
4274,790,[8]-[15];,"see Griffiths v The Queen (1994)125 ALR 545; [1994]HCA 55, [8]-[15]; cf R v Falconer (1990)171 CLR 30, 30, 40, 62,",https://jade.io/article/67861/section/9910,jade,Not Required
4282,790,"30,","[1994]HCA 55, [8]-[15]; cf R v Falconer (1990)171 CLR 30, 30, 40, 62, 68; [1990] HCA 49. The following suggested direction",https://jade.io/article/67591/section/140062,jade,Not Required
4283,790,"30,","[1994]HCA 55, [8]-[15]; cf R v Falconer (1990)171 CLR 30, 30, 40, 62, 68; [1990] HCA 49. The following suggested direction",https://jade.io/article/67591/section/45442,jade,Not Required
4284,790,"40,","55, [8]-[15]; cf R v Falconer (1990)171 CLR 30, 30, 40, 62, 68; [1990] HCA 49. The following suggested direction comes",https://jade.io/article/67591/section/140123,jade,Not Required
4285,790,"62,","[8]-[15]; cf R v Falconer (1990)171 CLR 30, 30, 40, 62, 68; [1990] HCA 49. The following suggested direction comes from",https://jade.io/article/67591/section/140449,jade,Not Required
4286,790,68;,"cf R v Falconer (1990)171 CLR 30, 30, 40, 62, 68; [1990] HCA 49. The following suggested direction comes from Murray",https://jade.io/article/67591/section/140048,jade,Not Required
4292,790,[17].,"from Murray v The Queen (2002)211 CLR 193; [2002]HCA 26, [17]. Under s 23(1)(a), a person is excused from criminal responsibility",https://jade.io/article/68335/section/140542,jade,Not Required
4298,790,227;,"not by s 23(1)(a)(Kaporonovksi v The Queen (1973)133 CLR 209, 227; R v Falconer (1990)171 CLR 30; [1990]HCA 49). 17.4.3 Suggested",https://jade.io/article/66420/section/140328,jade,Not Required
4310,792,683-684).,"the ground of insanity(R v Maloney [2001]2 Qd R 678, 683-684). If the jury is to be told, a short statement",https://jade.io/article/166739/section/6179,jade,Not Required
4313,793,"49,","law for the judge (R v Falconer (1990)171 CLR 30, 49, 51; [1990]HCA 49). The judge must determine whether the evidence",https://jade.io/article/67591/section/140447,jade,Not Required
4314,793,51;,"for the judge (R v Falconer (1990)171 CLR 30, 49, 51; [1990]HCA 49). The judge must determine whether the evidence is",https://jade.io/article/67591/section/140290,jade,Not Required
4318,793,194;,"or more of the described capacities(R v Joyce [1970]SASR 184, 194; R v Kemp [1957]1 QB 399). See R v Falconer",https://jade.io/citation/2902683/section/140652,jade,Not Required
4326,793,370;,"the defendant is charged(Stapleton v The Queen (1952)86 CLR 358, 370; [1952]HCA 56). Queensland Supreme and District Courts Criminal Directions Benchbook",https://jade.io/article/64842/section/140238,jade,Not Required
4329,794,189;,"capacity for moral judgment (R v Porter (1933)55 CLR 182, 189; [1933]HCA 1, approved in Stapleton v The Queen (1952)86 CLR",https://jade.io/article/63625/section/140775,jade,Not Required
4332,794,367;,"1, approved in Stapleton v The Queen (1952)86 CLR 358, 367; [1952]HCA 56; see also Willgoss v The Queen (1960)105 CLR",https://jade.io/article/64842/section/140204,jade,Not Required
4335,794,301;,"56; see also Willgoss v The Queen (1960)105 CLR 295, 301; [1960]HCA 5). A defendant will lack that capacity if he",https://jade.io/article/65467/section/141066,jade,Not Required
4338,794,[36],"in Stapleton. In the same case, Lyons J added at [36] that: ‘It follows that the primary question will always be",https://jade.io/article/504211/section/1155,jade,Not Required
4341,794,89).,"[1953]1 WLR 686; R v Barry [1984]1 Qd R 74, 89). The court may act on other than expert evidence and",https://jade.io/citation/464947/section/140409,jade,Not Required
4344,794,793;,"history of mental abnormality’(Walton v The Queen [1978] AC 788, 793; see also R v Jennion [1962]1 WLR 317, 321). The",https://jade.io/citation/2845453/section/141018,jade,Not Required
4346,794,321).,"788, 793; see also R v Jennion [1962]1 WLR 317, 321). The jury is not obliged to accept the expert medical",https://jade.io/citation/17648976/section/139943,jade,Not Required
4348,794,305-306;,"to throw doubt on it(R v Dick [1966]Qd R 301, 305-306; Taylor v The Queen (1978)45 FLR 343. Expert medical evidence",https://jade.io/citation/2419547,jade,Not Required
4350,794,305-306;,"to throw doubt on it(R v Dick [1966]Qd R 301, 305-306; Taylor v The Queen (1978)45 FLR 343. Expert medical evidence",https://jade.io/citation/2419547/section/140324,jade,Not Required
4354,794,174;,"to support the defence(Lucas v The Queen (1970)120 CLR 171, 174; [1970]HCA 14). 17.5.3 Suggested Direction [Last reviewed: April 2026] If",https://jade.io/article/66187/section/140362,jade,Not Required
4359,797,187).,"s 22(2)beyond reasonable doubt(R v Perrin [2018]2 Qd R 174, 187). The offences created by ss 488(forgery/uttering)or 408C(fraud)of the Code include",https://jade.io/article/546569/section/140083,jade,Not Required
4365,797,29;,"in relation to that property(see R v Pollard [1962]QWN 13, 29; R v Waine [2006]1 Qd R 458, 462-463 [27]). An",https://jade.io/citation/11258430/section/140036,jade,Not Required
4367,797,462-463,"[1962]QWN 13, 29; R v Waine [2006]1 Qd R 458, 462-463 [27]). An honest claim of right may stem from a",https://jade.io/article/169011/section/140176,jade,Not Required
4370,797,295).,"law does not recognise(R v Williams [1988]1 Qd R 289, 295). In R v Mill [2007]QCA 150, the Court noted at",https://jade.io/citation/437791/section/140610,jade,Not Required
4372,797,[81],"In R v Mill [2007]QCA 150, the Court noted at [81] with approval the suggested direction and its focus upon the",https://jade.io/article/57029/section/936,jade,Not Required
4375,799,336).,"v Taiters; Ex parte Attorney-General (Qld) [1997]1 Qd R 333, 336). In R v Trieu [2008]QCA 28, de Jersey CJ said",https://jade.io/article/165576/section/140110,jade,Not Required
4377,799,[32]:,"R v Trieu [2008]QCA 28, de Jersey CJ said at [32]: ‘The question to be addressed under s 23 is would",https://jade.io/article/60026/section/260,jade,Not Required
4380,799,"370,","Callinan J in Stevens v The Queen (2005)227 CLR 319, 370, [160]; [2005]HCA 65; with whom McHugh J agreed. Identifying the",https://jade.io/article/340/section/140764,jade,Not Required
4393,800,[32])).,"similar to those actually incurred’ (R v Peachey [2006]QCA 162, [32])). Such an approach was described as ‘arguably’ sufficient in R",https://jade.io/article/169290/section/260,jade,Not Required
4396,800,646,"[2011]QCA 339. In Irwin v The Queen (2018)262 CLR 626, 646 [51]; [2018]HCA 8, the High Court said that ‘[w]hat is",https://jade.io/article/574290/section/140879,jade,Not Required
4410,801,"[94]-[102]),","17 Defences In Murray, Kirby J(at [94]-[102]), Callinan J(at [103]-[155]), and Gaudron J(at [1]-[24])concluded that a direction",https://jade.io/article/340/section/8211,jade,Not Required
4411,801,"[103]-[155]),","17 Defences In Murray, Kirby J(at [94]-[102]), Callinan J(at [103]-[155]), and Gaudron J(at [1]-[24])concluded that a direction on s 23",https://jade.io/article/340,jade,Not Required
4412,801,[1]-[24])concluded,"Murray, Kirby J(at [94]-[102]), Callinan J(at [103]-[155]), and Gaudron J(at [1]-[24])concluded that a direction on s 23 was required in a",https://jade.io/article/340/section/30107,jade,Not Required
4413,801,23,"[103]-[155]), and Gaudron J(at [1]-[24])concluded that a direction on s 23 was required in a trial on a charge of murder,",https://jade.io/article/340/section/139992,jade,Not Required
4419,805,"[5]-[6]),(Mullins","(See also R v FAV [2019] QCA 299(Fraser JA at [5]-[6]),(Mullins AJA at [45]-[48]),(Henry J dissenting at [108]-[111])and R v Kellett",https://jade.io/article/695284/section/1294,jade,Not Required
4420,805,"[45]-[48]),(Henry","v FAV [2019] QCA 299(Fraser JA at [5]-[6]),(Mullins AJA at [45]-[48]),(Henry J dissenting at [108]-[111])and R v Kellett [2020]QCA 199,(Morrison JA",https://jade.io/article/695284/section/5805,jade,Not Required
4421,805,[108]-[111])and,"299(Fraser JA at [5]-[6]),(Mullins AJA at [45]-[48]),(Henry J dissenting at [108]-[111])and R v Kellett [2020]QCA 199,(Morrison JA at [18]-[23])and(Mullins JA at",https://jade.io/article/695284/section/718,jade,Not Required
4423,805,[18]-[23])and(Mullins,"dissenting at [108]-[111])and R v Kellett [2020]QCA 199,(Morrison JA at [18]-[23])and(Mullins JA at [128]-[129])). The directions to the jury should identify",https://jade.io/article/765112/section/14186,jade,Not Required
4424,805,[128]-[129])).,"R v Kellett [2020]QCA 199,(Morrison JA at [18]-[23])and(Mullins JA at [128]-[129])). The directions to the jury should identify the particular matters",https://jade.io/article/765112/section/4704,jade,Not Required
4426,805,[53]-[56]).,"the Crown has negatived the defence(R v Rope [2010]QCA 194, [53]-[56]). Matters relevant to a defendant’s belief Section 24(1)requires a subjectively",https://jade.io/article/196759/section/3490,jade,Not Required
4428,805,[34]).,"the defendant’s mistaken belief was honest(R v O’Loughlin [2011]QCA 123, [34]). Section 24(1)also requires consideration of whether a defendant’s belief, based",https://jade.io/article/227648/section/140626,jade,Not Required
4432,805,434;,"it)(R v Julian [1998]QCA 119; (1998)100 A Crim R 430, 434; R v Mrzljak [2005]1 Qd R 308, 321, 326; R",https://jade.io/article/166085/section/140490,jade,Not Required
4434,805,"321,","R 430, 434; R v Mrzljak [2005]1 Qd R 308, 321, 326; R v Wilson [2009]1 Qd R 476, 482 [20];",https://jade.io/article/168649/section/139943,jade,Not Required
4435,805,326;,"430, 434; R v Mrzljak [2005]1 Qd R 308, 321, 326; R v Wilson [2009]1 Qd R 476, 482 [20]; see",https://jade.io/article/168649/section/140388,jade,Not Required
4437,805,482,"308, 321, 326; R v Wilson [2009]1 Qd R 476, 482 [20]; see also extensive discussion of the authorities in R",https://jade.io/article/85685/section/318,jade,Not Required
4442,805,329-330).,"was reasonably held(R v Mrzljak [2005]1 Qd R 308, 321, 329-330). Queensland Supreme and District Courts Criminal Directions Benchbook (2026 Edition)",https://jade.io/article/168649/section/140813,jade,Not Required
4465,809,376-377,"of L’Heureux-Dube J in R v Ewanchuk [1999]1 SCR 330, 376-377 [97]. R v Ewanchuck was also cited with approval by",https://jade.io/citation/3975128/section/1760,jade,Not Required
4468,809,"[14],","approval by McMurdo P in R v Cutts [2005]QCA 306, [14], with her Honour quoting: ‘“… there is, on the record,",https://jade.io/article/169004/section/140848,jade,Not Required
4470,809,439,"McPherson JA in R v Millar [2000]1 Qd R 437, 439 [7], which is that there must be evidence on which",https://jade.io/article/166141/section/140705,jade,Not Required
4473,809,"[6],","of the Court in R v Kalisa [2024]QCA 198 at [6], [9] and [94] preferred the formulation by McMurdo JA. Further",https://jade.io/article/1104840/section/626,jade,Not Required
4474,809,[9],"the Court in R v Kalisa [2024]QCA 198 at [6], [9] and [94] preferred the formulation by McMurdo JA. Further relevant",https://jade.io/article/1104840/section/8,jade,Not Required
4475,809,[94],"in R v Kalisa [2024]QCA 198 at [6], [9] and [94] preferred the formulation by McMurdo JA. Further relevant observations as",https://jade.io/article/1104840/section/1363,jade,Not Required
4531,813,14-17,"was subsequently substantially amended, and further provisions added, by ss 14-17 of the Criminal Law (Coercive Control and Affirmative Consent) and",https://jade.io/article/1067156/section/196832,jade,Not Required
4553,814,4,Bench Book. The expert evidence provisions in pt 6B div 4 of the Evidence Act 1977 (ss 103ZZC- 103ZZK)were also enacted,https://jade.io/article/353262/section/187130,jade,Not Required
4587,815,[119]).,"v Rope [2010]QCA 194, [53]-[56]; R v Dunrobin [2013]QCA 175, [119]). Queensland Supreme and District Courts Criminal Directions Benchbook (2026 Edition)",https://jade.io/article/298130/section/1798,jade,Not Required
4600,818,103ZX,and reasonably believed the complainant was consenting. (Where appropriate: s 103ZX Evidence Act 1977): I have earlier directed you that while,https://jade.io/article/353262/section/1424730,jade,Not Required
4605,821,[39]).,"self-defence’ (R v Lacey; Ex parte Attorney-General (Qld) [2009]QCA 274, [39]). If the evidence of the act grounding s 25’s potential",https://jade.io/article/99645/section/139989,jade,Not Required
4607,821,[36];,"its operation(R v Lacey; Ex parte Attorney-General (Qld) [2009]QCA 274, [36]; following R v Smith [2005]2 Qd R 69, 74). In",https://jade.io/article/99645/section/1155,jade,Not Required
4609,821,74).,"274, [36]; following R v Smith [2005]2 Qd R 69, 74). In R v Dimitropoulos [2020]QCA 75 and Lynch v Commissioner",https://jade.io/article/168722/section/139949,jade,Not Required
4612,821,[62],"the allegedly best treatment to alleviate pain. In Dimitropoulos at [62] Brown J, with whom Fraser JA and Henry J agreed,",https://jade.io/article/944543/section/140340,jade,Not Required
4615,821,[116],"AJA, with whom Morrison and Bond JJA agreed, reasoned at [116] that the concept of a ‘sudden emergency’ is not necessarily",https://jade.io/article/260272/section/1007,jade,Not Required
4617,821,[36]).,"to a dangerous driving charge(see R v Sheldon [2014]QCA 328, [36]). Queensland Supreme and District Courts Criminal Directions Benchbook (2026 Edition)",https://jade.io/article/362065/section/1155,jade,Not Required
4622,826,98,"(2009)240 CLR 95; [2009]HCA 53, the High Court said at 98 [5](citations omitted): ‘In deciding whether the evidence sufficiently raises the",https://jade.io/article/121793/section/482,jade,Not Required
4640,835,[19]-[20]:,"part of the building or structure. Muir JA observed at [19]-[20]: ‘There is no reason why, by reference to the plain",https://jade.io/article/307132/section/4547,jade,Not Required
4642,835,283,part of those buildings or structures. McMurdo JA observed at 283 [20]-[21]: ‘The concrete slab was useful for the parking of,https://jade.io/article/962969/section/1466,jade,Not Required
4646,836,(1996)7,"of the authorities on ‘peaceable possession’, see Shaw v Garbutt (1996)7 BPR 14,816. 17.14.3 Suggested Direction [Last reviewed: April 2026] The",https://jade.io/citation/2735731,jade,Not Required
4656,841,500).,"orderly movement of children(Horan v Ferguson [1995]2 Qd R 490, 500). The prosecution may also negative the defence by proving that",https://jade.io/article/205939/section/140249,jade,Not Required
4658,841,[31]).,"the [defendant’s]conduct was to be adjudged’(R v DBG [2013]QCA 370, [31]). The defendant’s own views as to the appropriateness of the",https://jade.io/article/307263/section/1017,jade,Not Required
4660,841,[26]).,"used was objectively reasonable(ACP v Queensland Police Service [2019]QCA 9, [26]). 17.16.3 Suggested Direction [Last reviewed: April 2026] Queensland Supreme and",https://jade.io/article/633360/section/140175,jade,Not Required
4666,844,318;,"favourable to the defendant(Stingel v The Queen (1990)171 CLR 312, 318; [1990]HCA 61). The availability of the defence does not depend",https://jade.io/article/67605/section/140625,jade,Not Required
4673,844,[69]).,"should be left to the jury’(R v DCE [2024]QCA 165, [69]). Provocation requires there to be a ‘wrongful act or insult’.",https://jade.io/article/1089387/section/1334,jade,Not Required
4675,844,[56]).,"does not also qualify the word‘insult’(R v DCE [2024]QCA 165, [56]). It follows that provocation may be constituted by a ‘wrongful",https://jade.io/article/1089387/section/140726,jade,Not Required
4679,844,[61]-[64]).,"include the characteristics of the defendant(R v DCE [2024]QCA 165, [61]-[64]). Because the word ‘insult’ can have a broad Queensland Supreme",https://jade.io/article/1089387/section/2906,jade,Not Required
4685,850,308,"a charge of manslaughter(R v Major [2015]2 Qd R 307, 308 [3], 312 [33]). Applying the same reasoning it would be",https://jade.io/article/295309/section/140887,jade,Not Required
4687,850,312,"of manslaughter(R v Major [2015]2 Qd R 307, 308 [3], 312 [33]). Applying the same reasoning it would be available on",https://jade.io/article/295309/section/533,jade,Not Required
4695,851,312,"to prevent its repetition(R v Major [2015]2 Qd R 307, 312 [37]). It is not necessary for the defendant to have",https://jade.io/article/295309/section/140276,jade,Not Required
4698,851,309,"or insult being repeated’(R v Major [2015]2 Qd R 307, 309 [5]). There will often be overlap between the issues raised",https://jade.io/article/295309/section/482,jade,Not Required
4719,857,[13]).,"not whether grievous bodily harm occurred(R v Speakman [2024]QCA 164, [13]). As to whether the defendant intended to cause death or",https://jade.io/article/1089386/section/140536,jade,Not Required
4724,857,[20].,"Crim R 589; [1998]QCA 41; R v Greenwood [2002]QCA 360, [20]. This does not often arise as a separate issue under",https://jade.io/article/167705/section/318,jade,Not Required
4737,863,[17]-[20]:,Davis J(with whom Sofronoff P and Boddice J agreed)said at [17]-[20]: It has been clear since R v Muratovic [1967] Qd,https://jade.io/article/752050/section/13490,jade,Not Required
4738,863,[1967] Qd R 15,at [17]-[20]: It has been clear since R v Muratovic [1967] Qd R 15 at 19 and Marwey v The Queen (1977) 138 CLR,https://jade.io/citation/2412616,jade,Not Required
4739,863,19,clear since R v Muratovic [1967] Qd R 15 at 19 and Marwey v The Queen (1977) 138 CLR 630 at,https://jade.io/citation/2412616/section/139917,jade,Not Required
4741,863,637,"and Marwey v The Queen (1977) 138 CLR 630 at 637 that there are four, not five, elements to the defence",https://jade.io/article/66705/section/140607,jade,Not Required
4747,863,-2000,"v Gray (1998) 1 Crim R 589, R v Vidler (2000) 110 A Crim R 77, and R v Wilmot (2006)",https://jade.io/article/166531,jade,Not Required
4749,863,(2006) 165 A Crim R 14.,"(2000) 110 A Crim R 77, and R v Wilmot (2006) 165 A Crim R 14. In domestic violence cases, expert evidence may be adduced as",https://jade.io/article/169230,jade,Not Required
4751,863,337).,"of reasonable grounds for any belief (Osland (1998)197 CLR 316, 337). 17.20.3 Suggested Directions [Last reviewed: August 2025] I must now",https://jade.io/article/68101/section/141046,jade,Not Required
4757,869,[17]).,"assault described in s 272(1)’(Dayney v The King [2024]HCA 22, [17]). On that reasoning the first exclusion does not apply if",https://jade.io/article/1078416/section/140542,jade,Not Required
4762,877,[104]-[105]).,"such as where they were unconscious(R v Lefoe [2024]QCA 240, [104]-[105]). The state of mind relevant to s 273 is therefore",https://jade.io/article/1109083/section/3785,jade,Not Required
4766,877,[107]).,"to use force to defend them(R v Lefoe [2024]QCA 240, [107]). Section 24 may operate in combination with s 273 such",https://jade.io/article/1109083/section/1171,jade,Not Required
4768,877,[33]).,"to step in and help(R v Markovski [2023]14 QR 20, [33]). The following suggested direction does not describe the specific requirements",https://jade.io/article/971298/section/533,jade,Not Required
4775,881,64).,"Crim R 21; R v Pangilinan [2001]1 Qd R 56, 64). There are three questions of fact, namely: 1. Was there",https://jade.io/article/166474/section/140620,jade,Not Required
4777,882,[326]).,"the particular defendant (Stingel v The Queen (1990)171 CLR 312, [326]). With that assessment of the victim’s conduct towards the defendant,",https://jade.io/article/67605/section/8929,jade,Not Required
4781,882,[168];,"resentment(see Van Den Hoek v The Queen (1986)161 CLR 158, [168]; R v Pangilinan [2001]1 Qd R 56, [64]). In any",https://jade.io/article/67328/section/1893,jade,Not Required
4785,882,[64]).,"CLR 158, [168]; R v Pangilinan [2001]1 Qd R 56, [64]). In any case where the jury may take the view",https://jade.io/article/166474/section/2055,jade,Not Required
4789,882,"37,","exceptional character’(see R v Buttigieg (1993)69 A Crim R 21, 37, citing Moffa (1977)138 CLR 601, [605]). 17.23.3 Suggested Direction [Last",https://jade.io/article/66646/section/140234,jade,Not Required
