link_id,page_no,link_text,surrounding_text,link_destination,link_domain
3500,597,[2005]2 Qd R 540.,derive in part from the decision in R v Shetty [2005]2 Qd R 540. Queensland Supreme and District Courts Criminal Directions Benchbook (2026 Edition),https://www.queenslandjudgments.com.au/case/id/508269,queenslandjudgments
3517,602,[2018],"first place, by parity of reasoning from R v Addley [2018] QCA 125, following R v Shetty [2005]2 Qd R 540,",https://www.queenslandjudgments.com.au/caselaw/qca/2018/125,queenslandjudgments
3518,602,"QCA 125,","place, by parity of reasoning from R v Addley [2018] QCA 125, following R v Shetty [2005]2 Qd R 540, [13]-[14] dealing",https://www.queenslandjudgments.com.au/caselaw/qca/2018/125,queenslandjudgments
3519,602,"[2005]2 Qd R 540,","R v Addley [2018] QCA 125, following R v Shetty [2005]2 Qd R 540, [13]-[14] dealing with the reversed onus defence provision in s",https://www.queenslandjudgments.com.au/case/id/508269,queenslandjudgments
3526,602,[2010]1 Qd R 87 for,the Marriage Act 1961 (Cth). See also R v Rose [2010]1 Qd R 87 for the meaning of the phrase ‘entitled to be lawfully married’.,https://www.queenslandjudgments.com.au/case/id/511122,queenslandjudgments
3701,642,[2018]3 Qd R 50.,the conduct of the trial–see for example R v PAZ [2018]3 Qd R 50. Other authorities dealing with the operation of s 11 and,https://www.queenslandjudgments.com.au/citation/2018-3-Qd-R-50,queenslandjudgments
3705,642,[2019]3 Qd R 242;,"108, R v HBT [2018]QCA 227 and R v JAA [2019]3 Qd R 242; [2018]QCA 365. Notably, s 11 requires a comparison between the",https://www.queenslandjudgments.com.au/citation/2019-3-Qd-R-242,queenslandjudgments
3712,643,[2013],"s 216(4)(b), in R v Little(2013)231 A Crim R 145; [2013] QCA 233, [26] it was observed that the phrase takes",https://www.queenslandjudgments.com.au/caselaw/qca/2013/233/pdf-view,queenslandjudgments
3713,643,"QCA 233,","216(4)(b), in R v Little(2013)231 A Crim R 145; [2013] QCA 233, [26] it was observed that the phrase takes its ordinary",https://www.queenslandjudgments.com.au/caselaw/qca/2013/233/pdf-view,queenslandjudgments
3715,643,"[2006]QCA 242,","“selfish utilisation”was referred to with approval. In R v Libke [2006]QCA 242, [100] a direction that sexual exploitation means taking advantage of",https://www.queenslandjudgments.com.au/caselaw/qca/2006/242/pdf-view,queenslandjudgments
3717,643,[2019]2 Qd R 46;,"the balance of probabilities. The discussion in R v Addley [2019]2 Qd R 46; [2018]QCA 125, although dealing with a different offence provision, illustrates",https://www.queenslandjudgments.com.au/citation/2019-2-Qd-R-46,queenslandjudgments
3732,654,[2018]3 Qd R 50.,the conduct of the trial–see for example R v PAZ [2018]3 Qd R 50. Other authorities dealing with the operation of s 11 and,https://www.queenslandjudgments.com.au/citation/2018-3-Qd-R-50,queenslandjudgments
3736,654,[2019]3 Qd R 242;,"108, R v HBT [2018]QCA 227 and R v JAA [2019]3 Qd R 242; [2018]QCA 365. Notably, s 11 requires a comparison between the",https://www.queenslandjudgments.com.au/citation/2019-3-Qd-R-242,queenslandjudgments
3743,655,[2013],"s 216(4)(b), in R v Little(2013)231 A Crim R 145; [2013] QCA 233, [26] it was observed that the phrase takes",https://www.queenslandjudgments.com.au/caselaw/qca/2013/233/pdf-view,queenslandjudgments
3744,655,"QCA 233,","216(4)(b), in R v Little(2013)231 A Crim R 145; [2013] QCA 233, [26] it was observed that the phrase takes its ordinary",https://www.queenslandjudgments.com.au/caselaw/qca/2013/233/pdf-view,queenslandjudgments
3746,655,"[2006]QCA 242,","“selfish utilisation”was referred to with approval. In R v Libke [2006]QCA 242, [100] a direction that sexual exploitation means taking advantage of",https://www.queenslandjudgments.com.au/caselaw/qca/2006/242/pdf-view,queenslandjudgments
3748,655,[2019]2 Qd R 46;,"the balance of probabilities. The discussion in R v Addley [2019]2 Qd R 46; [2018]QCA 125, although dealing with a different offence provision, illustrates",https://www.queenslandjudgments.com.au/citation/2019-2-Qd-R-46,queenslandjudgments
3754,666,"[1957]St R Qd 594,","expression ‘custody or protection’rather than ‘possession’. In R v Johnson [1957]St R Qd 594, 597, it was said that‘custody’ means ‘safe-keeping; protection’ such that",https://www.queenslandjudgments.com.au/case/id/510813,queenslandjudgments
3756,666,"[1979]Qd R 278,","immediate proximity to and control of the child(R v Beble [1979]Qd R 278, 281-282). 12.1.3 Suggested direction [Last reviewed: October 2025] To prove",https://www.queenslandjudgments.com.au/citation/1979-Qd-R-278,queenslandjudgments
3761,669,"[1957]St R Qd 594,","Stanton (1981)3 A Crim R 294). In R v Johnson [1957]St R Qd 594, [595]; Philp J held that supplying taxi and railway tickets",https://www.queenslandjudgments.com.au/case/id/510813,queenslandjudgments
3770,669,[2004]QCA 152;,"parent or guardian and the child.’ In R v Awang [2004]QCA 152; [2004]2 Qd R 672, a case concerning s 355 of",https://www.queenslandjudgments.com.au/caselaw/qca/2004/152,queenslandjudgments
3771,669,"[2004]2 Qd R 672,","guardian and the child.’ In R v Awang [2004]QCA 152; [2004]2 Qd R 672, a case concerning s 355 of the Criminal Code, Williams",https://www.queenslandjudgments.com.au/case/id/502399,queenslandjudgments
3773,670,[1995]QCA 389).,the defence on the balance of probabilities: (R v Seery [1995]QCA 389). It is suggested that the authorities on the interpretation of,https://www.queenslandjudgments.com.au/caselaw/qca/1995/389,queenslandjudgments
3776,672,"[2004]2 Qd R 672,","should be given their ordinary and natural meaning(R v Awang [2004]2 Qd R 672, [25](Williams JA); see also R v East [2008]QCA 325, [24]-[25]).",https://www.queenslandjudgments.com.au/case/id/502399,queenslandjudgments
3780,673,[2004]2 Qd R 672(McMurdo,without knowledge or where the complainant lacks capacity(R v Awang [2004]2 Qd R 672(McMurdo P)). 12.3.3 Suggested Direction [Last reviewed: October 2024] The prosecution,https://www.queenslandjudgments.com.au/case/id/502399,queenslandjudgments
3782,674,[2004]2 Qd R 672,"in confinement’ and ‘hold back, delay, stop’(see R v Awang [2004]2 Qd R 672 (Williams JA)). The word ‘procure’ in this section means ‘facilitate’,",https://www.queenslandjudgments.com.au/case/id/502399,queenslandjudgments
3783,674,[2004]1 Qd R 162).,"or induce (see R v F, ex parte Attorney General [2004]1 Qd R 162). The offence is a prescribed offence under s 161Q of",https://www.queenslandjudgments.com.au/case/id/501169,queenslandjudgments
3790,676,[2004]2 Qd R 672,"in confinement’ and ‘hold back, delay, stop’(see R v Awang [2004]2 Qd R 672 (Williams JA)). As per the Australian Concise Oxford Dictionary(3rd ed),‘extort’",https://www.queenslandjudgments.com.au/case/id/502399,queenslandjudgments
3791,676,[2004]1 Qd R 162).,"compel or induce(see R v F, ex parte Attorney General [2004]1 Qd R 162). This offence is a prescribed offence under s 161Q Penalties",https://www.queenslandjudgments.com.au/case/id/501169,queenslandjudgments
3803,679,"[2016]1 Qd R 562,","act in isolation would not have that effect(R v Conde [2016]1 Qd R 562, 574-575 [43]-[46]). Section 359C lists matters that are immaterial for",https://www.queenslandjudgments.com.au/citation/2016-1-Qd-R-562,queenslandjudgments
3806,679,"[2016]1 Qd R 562,","continuous course of conduct as alleged. In R v Conde [2016]1 Qd R 562, 578, P Lyons J(McMurdo P and Morrison JA agreeing) held",https://www.queenslandjudgments.com.au/citation/2016-1-Qd-R-562,queenslandjudgments
3808,679,[1999]1 Qd R 314).,"about the same two acts. (See also R v Hubbuck [1999]1 Qd R 314). In R v Glover (2022)10 QR 825, 835 [35] it",https://www.queenslandjudgments.com.au/citation/1999-1-Qd-R-314,queenslandjudgments
3809,679,"(2022)10 QR 825,","v Hubbuck [1999]1 Qd R 314). In R v Glover (2022)10 QR 825, 835 [35] it was held to be a misdirection where",https://www.queenslandjudgments.com.au/citation/2022-10-QR-825,queenslandjudgments
3824,684,"[2016]1 Qd R 562,","act in isolation would not have that effect(R v Conde [2016]1 Qd R 562, 574-575 [43]-[46]). Section 359C lists matters that are immaterial for",https://www.queenslandjudgments.com.au/citation/2016-1-Qd-R-562,queenslandjudgments
3827,684,"[2016]1 Qd R 562,","continuous course of conduct as alleged. In R v Conde [2016]1 Qd R 562, 578, P Lyons J(McMurdo P and Morrison JA agreeing) held",https://www.queenslandjudgments.com.au/citation/2016-1-Qd-R-562,queenslandjudgments
3829,684,[1999]1 Qd R 314).,about the same two acts. (See also R v Hubbuck [1999]1 Qd R 314). Queensland Supreme and District Courts Criminal Directions Benchbook (2026 Edition),https://www.queenslandjudgments.com.au/citation/1999-1-Qd-R-314,queenslandjudgments
3830,685,"(2022)10 QR 825,","12 Offences Against Liberty and Stalking In R v Glover (2022)10 QR 825, 835 [35] it was held to be a misdirection where",https://www.queenslandjudgments.com.au/citation/2022-10-QR-825,queenslandjudgments
3840,689,"[1962]Qd R 214,","and is given its common law meaning(see R v Hally [1962]Qd R 214, 228). It entails dealing with property in a way inconsistent",https://www.queenslandjudgments.com.au/case/id/504771,queenslandjudgments
3842,689,"[2000]QCA 29,","with the rights of the owner. In R v Angus [2000]QCA 29, Pincus JA held at [16] that: ‘the Code requires not",https://www.queenslandjudgments.com.au/caselaw/qca/2000/29,queenslandjudgments
3844,689,[2016]1 Qd R 70.,"long the book stays there’. See also R v Stevens [2016]1 Qd R 70. In the case of conversion, it is immaterial whether the",https://www.queenslandjudgments.com.au/case/id/512488,queenslandjudgments
3845,689,[2003]2 Qd R 424).,time it was taken or converted (see R v McKiernan [2003]2 Qd R 424). If the prosecution is unable to establish the particular identity,https://www.queenslandjudgments.com.au/case/id/505513,queenslandjudgments
3854,694,[1981]Qd R 209;,of the risk: see R v Lockwood; ex parte A-G [1981]Qd R 209; R v T [1997]1 Qd R 623; [1996]QCA 258. Where,https://www.queenslandjudgments.com.au/case/id/511983,queenslandjudgments
3861,697,[1981]Qd R 209;,of the risk: see R v Lockwood; ex parte A-G [1981]Qd R 209; R v T [1997]1 Qd R 623; [1996]QCA 258. In,https://www.queenslandjudgments.com.au/case/id/511983,queenslandjudgments
3863,697,"[1990]2 Qd R 275,","623; [1996]QCA 258. In R v Webb, ex parte Attorney-General [1990]2 Qd R 275, the Court of Criminal Appeal considered the construction of the",https://www.queenslandjudgments.com.au/case/id/511423,queenslandjudgments
3864,697,"[1990]2 Qd R 275,","See also discussion of R v Webb, ex parte Attorney-General [1990]2 Qd R 275, above. 13.3.3 Suggested Direction [Last reviewed: April 2025] The prosecution",https://www.queenslandjudgments.com.au/case/id/511423,queenslandjudgments
3876,700,"[2009]1 Qd R 239,","a building or other structure is situated: R v Smith [2009]1 Qd R 239, 244 [26]. Queensland Supreme and District Courts Criminal Directions Benchbook",https://www.queenslandjudgments.com.au/case/id/509821,queenslandjudgments
3879,701,"R v Gibb [2019] 1 Qd R 315,","or premises to another. See definition in s 418(1). In R v Gibb [2019] 1 Qd R 315, 330-331 [92]-[96], the further opening of an already partly opened",https://www.queenslandjudgments.com.au/case/id/512741,queenslandjudgments
3885,703,"[1964]Qd R 595,","Any degree of violence is sufficient(R v Jerome and McMahon [1964]Qd R 595, [601]). The fear of violence without a threat is not",https://www.queenslandjudgments.com.au/case/id/505083,queenslandjudgments
3897,705,"[2016]1 Qd R 56,","of ‘dishonestly’. In R v Dillon; ex parte Attorney-General (Qld) [2016]1 Qd R 56, the Court of Appeal was asked whether the Crown had",https://www.queenslandjudgments.com.au/caselaw/qca/2015/155,queenslandjudgments
3900,706,"[2018]QCA 58,","13 Property Offences In R v Orchard [2018]QCA 58, the Court of Appeal dealt with an argument that the",https://www.queenslandjudgments.com.au/caselaw/qca/2018/58,queenslandjudgments
3903,707,"[2022]QCA 103,","knew she was not authorised … In R v Jayaweera [2022]QCA 103, Fraser and Bond JA said at [11]–[13]: [11] It does",https://www.queenslandjudgments.com.au/caselaw/qca/2022/103,queenslandjudgments
3917,712,"[2020]QCA 86,","for detriment to actually have been caused(see R v Lovett [2020]QCA 86, [35]). A statement by a defendant that he or she",https://www.queenslandjudgments.com.au/caselaw/qca/2020/86,queenslandjudgments
3919,712,"[1997]2 Qd R 213,","capable of constituting a ‘threat of detriment’(see R v Jessen [1997]2 Qd R 213, [218]-[220]). Without reasonable cause In R v Li; R v",https://www.queenslandjudgments.com.au/case/id/510317,queenslandjudgments
3921,712,"[2020]QCA 39,","In R v Li; R v McKenzie; R v Pisasale [2020]QCA 39, the Court stated that: Queensland Supreme and District Courts Criminal",https://www.queenslandjudgments.com.au/caselaw/qca/2020/39,queenslandjudgments
3922,713,[2020]QCA 39(see,"the Criminal Code respectively, was discussed at length in Pisasale [2020]QCA 39(see also R v Campbell [1997]QCA 127, where obiter remarks were",https://www.queenslandjudgments.com.au/caselaw/qca/2020/39,queenslandjudgments
3923,713,"[1997]QCA 127,","at length in Pisasale [2020]QCA 39(see also R v Campbell [1997]QCA 127, where obiter remarks were made as to application of s",https://www.queenslandjudgments.com.au/caselaw/qca/1997/127,queenslandjudgments
3924,713,"[2018]3 Qd R 104,","Court in Pisasale followed the decision in R v Succarieh [2018]3 Qd R 104, where Gotterson JA held at [29] that: ‘A consideration of",https://www.queenslandjudgments.com.au/case/id/512691,queenslandjudgments
3926,713,"[1997]QCA 127,","that which is demanded be done.’ In R v Campbell [1997]QCA 127, the Court stated that: ‘… it seems that there cannot",https://www.queenslandjudgments.com.au/caselaw/qca/1997/127,queenslandjudgments
3927,713,[1981]Qd R,a cause beyond reasonable doubt(see R v Johnson and Edwards [1981]Qd R 440). Aggravation The offence is a prescribed offence under s,https://www.queenslandjudgments.com.au/case/id/503087,queenslandjudgments
3928,713,440).,beyond reasonable doubt(see R v Johnson and Edwards [1981]Qd R 440). Aggravation The offence is a prescribed offence under s 161Q,https://www.queenslandjudgments.com.au/case/id/503087,queenslandjudgments
3936,715,"[1990]1 Qd R 332,","control(R v Boyesen [1982]AC 768,[773–774](Lord Scarman)). In R v Brauer [1990]1 Qd R 332, [360], Cooper J stated(with reference to He Kaw The (1985)157",https://www.queenslandjudgments.com.au/case/id/507386,queenslandjudgments
3955,722,"[1987]2 Qd R 442,[443]).","was unlawful under s 458(R v McClymont; ex parte Attorney-General [1987]2 Qd R 442,[443]). Destroyed or damaged In R v Zischke [1983]1 Qd R",https://www.queenslandjudgments.com.au/case/id/500790,queenslandjudgments
3956,722,"[1983]1 Qd R 240,[246],","Qd R 442,[443]). Destroyed or damaged In R v Zischke [1983]1 Qd R 240,[246], the Court held that ‘the formula that most nearly embraces",https://www.queenslandjudgments.com.au/case/id/504782,queenslandjudgments
3960,723,[1981]Qd R 209;,the act regardless of the risk(see Lockwood; ex parte A-G [1981]Qd R 209; T v The Queen [1997]1 Qd R 623). Unlawfully Section,https://www.queenslandjudgments.com.au/case/id/511983,queenslandjudgments
3961,723,[1997]1 Qd R 623).,ex parte A-G [1981]Qd R 209; T v The Queen [1997]1 Qd R 623). Unlawfully Section 458(1)of the Criminal Code specifies that ‘an act,https://www.queenslandjudgments.com.au/case/id/507343,queenslandjudgments
3964,725,[1984]2 Qd R 75)A,definition of ‘possession’ in s 1(see also R v Solway [1984]2 Qd R 75)A person in lawful possession of a vehicle can give consent,https://www.queenslandjudgments.com.au/case/id/506152,queenslandjudgments
3965,725,[1979]Qd R 527;,"those conditions, it may constitute an offence(see R v Judkins [1979]Qd R 527; Hollingsworth v Bean [1970]VR 819; R v Wibberley [1966]2 QB",https://www.queenslandjudgments.com.au/case/id/508000,queenslandjudgments
3987,731,[2003]QCA 356;,"which was in fact a dangerous drug: R v Tabe [2003]QCA 356; (2003)139 A Crim R 417, [8]; upheld by the majority",https://www.queenslandjudgments.com.au/caselaw/qca/2003/356,queenslandjudgments
3992,731,[1994]2 Qd R 619.,which is in fact a dangerous drug: R v Clare [1994]2 Qd R 619. A person charged as an accessory will also be guilty,https://www.queenslandjudgments.com.au/case/id/501625,queenslandjudgments
3998,731,"[1997]1 Qd R 199,","dangerous drug(see s 129(1)(d) Drugs Misuse Act; R v Myles [1997]1 Qd R 199, 200, 210). Meaning of ‘concerned in the management or control",https://www.queenslandjudgments.com.au/case/id/511449,queenslandjudgments
4001,731,"[1997]2 Qd R 223,","of a place must be shown (see R v Smythe [1997]2 Qd R 223, 226) 14.1.3 Suggested Direction [Last reviewed: December 2024] It is",https://www.queenslandjudgments.com.au/case/id/504270,queenslandjudgments
4023,734,"[1988]2 Qd R 442,","drugs from source to ultimate user’ (see R v Elhusseini [1988]2 Qd R 442, [450]). To establish trafficking it is necessary to show a",https://www.queenslandjudgments.com.au/case/id/504316,queenslandjudgments
4052,740,"[1993]1 Qd R 271,","‘agreement or understanding’ and ‘true testimony’ In R v Danahay [1993]1 Qd R 271, [283] it was held an agreement or understanding that a",https://www.queenslandjudgments.com.au/case/id/509432,queenslandjudgments
4053,740,[1993]1 Qd R 271,been withheld. It was also held in R v Danahay [1993]1 Qd R 271 that an offence against s 127(1)could be made out without,https://www.queenslandjudgments.com.au/case/id/509432,queenslandjudgments
4060,740,"[1997]2 Qd R 481,","the later case of R v Gatti ex parte Attorney-General [1997]2 Qd R 481, the majority(Lee J dissenting)held that s 127(1)(a)did not require the",https://www.queenslandjudgments.com.au/case/id/505695,queenslandjudgments
4064,740,"[1993]1 Qd R 271,","person ‘to be called as a witness’ (R v Danahay [1993]1 Qd R 271, [279]). Meaning of ‘judicial proceeding’ ‘Judicial proceeding’ includes any proceeding",https://www.queenslandjudgments.com.au/case/id/509432,queenslandjudgments
4074,742,"[2005]1 Qd R 159,","a proceeding on foot at the time (R v Ensbey [2005]1 Qd R 159, [15], [16] (Davies JA), [48] (Jerrard JA)). Meaning of ‘damage’",https://www.queenslandjudgments.com.au/case/id/504349,queenslandjudgments
4080,742,"[1983]1 Qd R 240,","s 1 of the Criminal Code. In R v Zischke [1983]1 Qd R 240, a case concerning s 469 of the Criminal Code, it",https://www.queenslandjudgments.com.au/case/id/504782,queenslandjudgments
4105,750,[1964]Qd R,"require actual movement by the defendant. See R v Hildebrandt [1964]Qd R 43, where it was held that where the accused sat",https://www.queenslandjudgments.com.au/case/id/501853,queenslandjudgments
4106,750,"43,","movement by the defendant. See R v Hildebrandt [1964]Qd R 43, where it was held that where the accused sat in",https://www.queenslandjudgments.com.au/case/id/501853,queenslandjudgments
4109,750,[2000]2 Qd R 174;,armed in public: per McPherson J in R v Bennett [2000]2 Qd R 174; [1998]QCA 393. A useful concept from the Macquarie Directory is,https://www.queenslandjudgments.com.au/case/id/510878,queenslandjudgments
4112,751,[2000]2 Qd R 174;,"application depending on the circumstances of the case(R v Bennett [2000]2 Qd R 174; [1998]QCA 393, [25] (McPherson J)). It means there was no",https://www.queenslandjudgments.com.au/case/id/510878,queenslandjudgments
4118,754,[1998]2 Qd R 56).,than ‘public officer’ defined in s 1 (R v McCann [1998]2 Qd R 56). Meaning of ‘corruptly’ Corruption is not to be equated with,https://www.queenslandjudgments.com.au/case/id/503902,queenslandjudgments
4140,757,[2010]2 Qd R 70).,s 119 of the Criminal Code and R v Deemal [2010]2 Qd R 70). 15.8.3 Suggested Direction [Last reviewed: March 2025] The prosecution must,https://www.queenslandjudgments.com.au/case/id/502789,queenslandjudgments
4142,759,"[2020]QCA 6,","of ‘judicial officer’. In the case of R v Enright [2020]QCA 6, Boddice J stated that the jury should be directed that",https://www.queenslandjudgments.com.au/caselaw/qca/2020/6,queenslandjudgments
4145,760,[2020]QCA 6.,based in part on the decision in R v Enright [2020]QCA 6. Section 119B was considered by the High Court in Fingleton,https://www.queenslandjudgments.com.au/caselaw/qca/2020/6,queenslandjudgments
4162,767,"[2011]1 Qd R 270,","any tendency to influence falls to the defendant(R v Nuttall [2011]1 Qd R 270, 286 [31]). Meaning of ‘agent’ The definition of ‘agent’ encompasses",https://www.queenslandjudgments.com.au/case/id/501055,queenslandjudgments
4166,768,[2011]1 Qd R 270,of Justice by the trial judge in R v Nuttall [2011]1 Qd R 270 and referred to without criticism on appeal at 287 [36].,https://www.queenslandjudgments.com.au/case/id/501055,queenslandjudgments
4170,773,"[2001]2 Qd R 35,","for the purpose of extracting reproductive material. In Re Gray [2001]2 Qd R 35, Chesterman J observed that: ‘on an indictment prosecuting [a s",https://www.queenslandjudgments.com.au/case/id/504123,queenslandjudgments
4171,774,"[2004]2 Qd R 595,","16 Other Offences However, in Re Denham [2004]2 Qd R 595, 597 Atkinson J observed that it is strongly arguable that",https://www.queenslandjudgments.com.au/case/id/511033,queenslandjudgments
4173,774,"[2019]1 Qd R 403,","and others like it, were later considered in Re Cresswell [2019]1 Qd R 403, where Brown J held that s 236 ‘does not suggest",https://www.queenslandjudgments.com.au/case/id/512733,queenslandjudgments
4178,776,[1995]1 Qd R,"engaging in prostitution was not itself unlawful(see Kelsey v Hill [1995]1 Qd R 182). However, it was unlawful to procure another person to",https://www.queenslandjudgments.com.au/case/id/512124,queenslandjudgments
4179,776,182).,"was not itself unlawful(see Kelsey v Hill [1995]1 Qd R 182). However, it was unlawful to procure another person to engage",https://www.queenslandjudgments.com.au/case/id/512124,queenslandjudgments
4195,779,"[2016]QCA 82,","pre-requisite of assigning criminal responsibility. Thus, in R v LAH [2016]QCA 82, a failure to direct the jury in terms of s",https://www.queenslandjudgments.com.au/caselaw/qca/2016/82,queenslandjudgments
4196,779,[1996]1 Qd R 183.,"the close of the prosecution case, see R v CDR [1996]1 Qd R 183. Queensland Supreme and District Courts Criminal Directions Benchbook (2026 Edition)",https://www.queenslandjudgments.com.au/case/id/507709,queenslandjudgments
4197,780,[1997]QCA 486.,as was emphasised by Pincus JA in R v B [1997]QCA 486. Evidence that a defendant was close to age 14 cannot,https://www.queenslandjudgments.com.au/caselaw/qca/1997/486,queenslandjudgments
4198,780,"[1999]2 Qd R 157,","of the offence (R v F; Ex parte Attorney-General (Qld) [1999]2 Qd R 157, 162). Any relevant evidence necessary to prove capacity can be",https://www.queenslandjudgments.com.au/case/id/510527,queenslandjudgments
4201,780,"[1999]2 Qd R 157,","App R 362; R v F; Ex parte Attorney-General (Qld) [1999]2 Qd R 157, 163-165) In R v F; Ex parte Attorney-General (Qld) [1999]2",https://www.queenslandjudgments.com.au/case/id/510527,queenslandjudgments
4203,780,"[1999]2 Qd R 157,","157, 163-165) In R v F; Ex parte Attorney-General (Qld) [1999]2 Qd R 157, cited with approval in BDO v The Queen (2023)277 CLR",https://www.queenslandjudgments.com.au/case/id/510527,queenslandjudgments
4210,780,[2021]QCA 220,"R v M (1977)16 SASR 589. In R v BDO [2021]QCA 220 where the trial judge redirected, in response to a jury",https://www.queenslandjudgments.com.au/caselaw/qca/2021/220,queenslandjudgments
4219,783,"[1949]St R Qd 126,","liquor or by any other means’. In R v Smith [1949]St R Qd 126, Macrossan CJ held at 130 that: ‘The first paragraph of",https://www.queenslandjudgments.com.au/case/id/504540,queenslandjudgments
4221,783,[1960]Qd,"the defendant, on the balance of probabilities(see R v Foy [1960]Qd R 225, 240). In circumstances where unintentional intoxication did not",https://www.queenslandjudgments.com.au/case/id/507257,queenslandjudgments
4222,783,"R 225,","defendant, on the balance of probabilities(see R v Foy [1960]Qd R 225, 240). In circumstances where unintentional intoxication did not deprive the",https://www.queenslandjudgments.com.au/case/id/507257,queenslandjudgments
4225,786,"[1981]Qd R 136,","extent intentionally become intoxicated or stupefied(see also R v Kusu [1981]Qd R 136, 141-142). Intentional intoxication may only relieve a defendant of criminal",https://www.queenslandjudgments.com.au/case/id/505506,queenslandjudgments
4227,786,"[1947]St R Qd 51,","defendant formed the requisite intent (see Dearnley v The King [1947]St R Qd 51, 61-64). In such cases, the jury should be directed that",https://www.queenslandjudgments.com.au/case/id/512260,queenslandjudgments
4253,789,"[1997]1 Qd R 333,","limb deals’. In R v Taiters; Ex parte Attoney-General (Qld) [1997]1 Qd R 333, 335, the Court of Appeal said that: ‘… it should",https://www.queenslandjudgments.com.au/case/id/508542,queenslandjudgments
4257,790,"[2022]QCA 77,","identify precisely the ‘act’ in question. In R v Beauchamp [2022]QCA 77, for example, the trial judge did not adequately distinguish for",https://www.queenslandjudgments.com.au/caselaw/qca/2022/77,queenslandjudgments
4270,790,"[1970]Qd R 292,","55, [5]; see also Breene v Boyd; Ex parte Boyd [1970]Qd R 292, 297). As to the circumstances in which a direction is",https://www.queenslandjudgments.com.au/case/id/508133,queenslandjudgments
4309,792,"[2001]2 Qd R 678,","of not guilty on the ground of insanity(R v Maloney [2001]2 Qd R 678, 683-684). If the jury is to be told, a short",https://www.queenslandjudgments.com.au/case/id/503296,queenslandjudgments
4337,794,"[2016]QCA 287,","was confirmed in LAI v Director of Public Prosecutions (Qld) [2016]QCA 287, where McMurdo P stated that the correct approach was that",https://www.queenslandjudgments.com.au/caselaw/qca/2016/287,queenslandjudgments
4340,794,"[1984]1 Qd R 74,","in question(R v Holmes [1953]1 WLR 686; R v Barry [1984]1 Qd R 74, 89). The court may act on other than expert evidence",https://www.queenslandjudgments.com.au/case/id/510430,queenslandjudgments
4347,794,"[1966]Qd R 301,","testimony so as to throw doubt on it(R v Dick [1966]Qd R 301, 305-306; Taylor v The Queen (1978)45 FLR 343. Expert medical",https://www.queenslandjudgments.com.au/case/id/508823,queenslandjudgments
4357,797,[2018]2,"the burden of disproving s 22(2)beyond reasonable doubt(R v Perrin [2018]2 Qd R 174, 187). The offences created by ss 488(forgery/uttering)or",https://www.queenslandjudgments.com.au/case/id/512671,queenslandjudgments
4358,797,"Qd R 174,","burden of disproving s 22(2)beyond reasonable doubt(R v Perrin [2018]2 Qd R 174, 187). The offences created by ss 488(forgery/uttering)or 408C(fraud)of the Code",https://www.queenslandjudgments.com.au/case/id/512671,queenslandjudgments
4360,797,[2018]2 Qd R 174;,"standards of ordinary, decent people—an objective test(see R v Perrin [2018]2 Qd R 174; see also Peters v The Queen (1998)192 CLR 493; [1998]HCA",https://www.queenslandjudgments.com.au/case/id/512671,queenslandjudgments
4364,797,"[1962]QWN 13,","are doing in relation to that property(see R v Pollard [1962]QWN 13, 29; R v Waine [2006]1 Qd R 458, 462-463 [27]).",https://www.queenslandjudgments.com.au/case/id/504876,queenslandjudgments
4366,797,"[2006]1 Qd R 458,","property(see R v Pollard [1962]QWN 13, 29; R v Waine [2006]1 Qd R 458, 462-463 [27]). An honest claim of right may stem from",https://www.queenslandjudgments.com.au/case/id/503812,queenslandjudgments
4369,797,"[1988]1 Qd R 289,","in a right the law does not recognise(R v Williams [1988]1 Qd R 289, 295). In R v Mill [2007]QCA 150, the Court noted",https://www.queenslandjudgments.com.au/case/id/508804,queenslandjudgments
4374,799,"[1997]1 Qd R 333,","on the prosecution (R v Taiters; Ex parte Attorney-General (Qld) [1997]1 Qd R 333, 336). In R v Trieu [2008]QCA 28, de Jersey CJ",https://www.queenslandjudgments.com.au/case/id/508542,queenslandjudgments
4378,799,[2010]QCA 6,no direction was called for. See also R v Coomer [2010]QCA 6 where a direction on accident was not required. The suggested,https://www.queenslandjudgments.com.au/caselaw/qca/2010/6,queenslandjudgments
4383,800,"[1997]1 Qd R 333,","17 Defences In R v Taiters; Ex parte Attorney-General (Qld) [1997]1 Qd R 333, the Court of Appeal explained that the reference to ‘act’",https://www.queenslandjudgments.com.au/case/id/508542,queenslandjudgments
4384,800,[1999]QCA 101;,bone fractured by a blow. See also R v Camm [1999]QCA 101; R v Francisco [1999]QCA 212; R v Grimley [2000]QCA 64;,https://www.queenslandjudgments.com.au/caselaw/qca/1999/101,queenslandjudgments
4385,800,[1999]QCA 212;,See also R v Camm [1999]QCA 101; R v Francisco [1999]QCA 212; R v Grimley [2000]QCA 64; R v Coomer [2010]QCA 6.,https://www.queenslandjudgments.com.au/caselaw/qca/1999/212,queenslandjudgments
4386,800,[2000]QCA 64;,[1999]QCA 101; R v Francisco [1999]QCA 212; R v Grimley [2000]QCA 64; R v Coomer [2010]QCA 6. In R v Condon [2010]QCA,https://www.queenslandjudgments.com.au/caselaw/qca/2000/64,queenslandjudgments
