link_id,page_no,link_text,surrounding_text,link_destination,link_domain,jade_link
4119,754,"(QSC, Ryan J, 9 October 1992, unreported),","with dishonesty and dishonesty does not necessarily connote corruption(Re Lane (QSC, Ryan J, 9 October 1992, unreported), which is referred to with approval in DPP (Cth) v",https://plus.lexis.com/apac/document/?pdmfid=1539278&crid=e24070e0-9d12-45f6-a11f-ae3999147e16&pddocfullpath=%2Fshared%2Fdocument%2Fcases-au%2Furn:contentItem:58RB-VCM1-F016-S0S7-00000-00&pdcontentcomponentid=267716&pdteaserkey=&pdislpamode=false&ecomp=J85k&earg=sr0&prid=c231e89b-01ef-4a5f-aec1-1fa0f30465b8,lexis,NA: Unreported
4120,754,(1995)93 A Crim R 452).,"is referred to with approval in DPP (Cth) v Hogarth (1995)93 A Crim R 452). In Re Lane at[10], Ryan J stated that in the",https://anzlaw.thomsonreuters.com/Document/Ie463bcc3802f11e8b22785ae5ff38a3b/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,NA: thomsonreuters
4128,756,(1914)10 Tas LR 48;,"judge)or one of fact(for the jury), see: (R v Lewis (1914)10 Tas LR 48; R v Davies (1974)SASR 375; R v Traino (1987)45 SASR",https://jade.io/citation/5681743,jade,NA: JADE
4129,756,(1974)SASR 375;,(R v Lewis (1914)10 Tas LR 48; R v Davies (1974)SASR 375; R v Traino (1987)45 SASR 473; R v Scaffidi- Gennario,https://advance-lexis-com.ezproxy-az.sclqld.org.au/api/permalink/f0155cea-7dd1-4053-8111-945afeddce2f/?context=1201008&identityprofileid=98NNDT55483,sclqld,Authorised Report
4130,756,(1987)45 SASR 473;,LR 48; R v Davies (1974)SASR 375; R v Traino (1987)45 SASR 473; R v Scaffidi- Gennario [2002] WASCA 46; Smith v The,https://advance-lexis-com.ezproxy-az.sclqld.org.au/api/permalink/23b59d72-0e95-4075-bfe3-9d60279ef059/?context=1201008&identityprofileid=98NNDT55483,sclqld,Authorised Report
4131,756,[2002] WASCA 46;,R v Traino (1987)45 SASR 473; R v Scaffidi- Gennario [2002] WASCA 46; Smith v The Queen(1999)WA CCA 183 of 1997; R v,https://anzlaw.thomsonreuters.com/Document/I37d5c5a0899111e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,https://jade.io/article/142452
4132,756,[1985]1 All ER 859;,v The Queen(1999)WA CCA 183 of 1997; R v Millward [1985]1 All ER 859; R v Balan (2006)QCA 463; R v Deemal (2009)QCA 131;,https://advance-lexis-com.ezproxy-az.sclqld.org.au/api/permalink/05fdd5b0-89e1-4e61-aadc-f024fa4b0fa3/?context=1201008&identityprofileid=98NNDT55483,sclqld,
4133,756,(2006)QCA 463;,R v Millward [1985]1 All ER 859; R v Balan (2006)QCA 463; R v Deemal (2009)QCA 131; Re Terrence Mellifont CA No.,https://advance-lexis-com.ezproxy-az.sclqld.org.au/api/permalink/e07322c1-da01-48d3-a2d8-5474aafe1932/?context=1201008&identityprofileid=98NNDT55483,sclqld,https://jade.io/article/169523
4134,756,(2009)QCA 131;,ER 859; R v Balan (2006)QCA 463; R v Deemal (2009)QCA 131; Re Terrence Mellifont CA No. 76 of 1990; Mellifont v,https://advance-lexis-com.ezproxy-az.sclqld.org.au/api/permalink/07e298e6-6b9e-4750-8bf6-f163a41e3d9e/?context=1201008&identityprofileid=98NNDT55483,sclqld,https://jade.io/article/94039
4135,756,(1991)173 CLR 289;,Terrence Mellifont CA No. 76 of 1990; Mellifont v A-G (1991)173 CLR 289; R v Dobos (1984)13 A Crim R 306; Christianos v,https://advance-lexis-com.ezproxy-az.sclqld.org.au/api/permalink/de1a8a6b-e927-4345-be83-116734932dcd/?context=1201008&identityprofileid=98NNDT55483,sclqld,Authorised Report
4136,756,(1984)13 A Crim R,1990; Mellifont v A-G (1991)173 CLR 289; R v Dobos (1984)13 A Crim R 306; Christianos v Young (1990)2 WAR 303). The suggested direction,https://anzlaw.thomsonreuters.com/Document/I345516d0802f11e8b22785ae5ff38a3b/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,NA: thomsonreuters
4138,756,(1990)2 WAR 303).,v Dobos (1984)13 A Crim R 306; Christianos v Young (1990)2 WAR 303). The suggested direction treats the question of materiality as one,https://plus.lexis.com/apac/document/?pdmfid=1539278&crid=f9dd6701-afc8-4daf-a774-c4f585ab1a0a&pddocfullpath=%2Fshared%2Fdocument%2Fcases-au%2Furn:contentItem:58XY-J3M1-F8KH-X48J-00000-00&pdcontentcomponentid=267716&pdteaserkey=&pdislpamode=false&pdworkfolderlocatorid=NOT_SAVED_IN_WORKFOLDER&ecomp=J85k&earg=sr0&prid=0e7da6b1-dba9-4ce3-93c3-4c82a735fba4,lexis,Authorised Report
4139,757,[1917]VLR 155).,"inadvertently, or by mistake or while confused(see R v Lowe [1917]VLR 155). Meaning of ‘judicial proceeding’ A ‘judicial proceeding’ includes any proceeding",https://plus.lexis.com/apac/search/?pdmfid=1539278&crid=13fd7ab1-59b6-4b19-b570-4a9f9298493f&pdsearchterms=%5B1917%5D%20vlr%20155&pdtypeofsearch=searchboxclick&pdsearchtype=SearchBox&pdstartin=hlct:1:0&pdpsf=&pdqttype=and&pdquerytemplateid=&ecomp=c5cck&earg=pdsf&prid=f9dd6701-afc8-4daf-a774-c4f585ab1a0a,lexis,Authorised Report
4140,757,[2010]2 Qd R 70).,s 119 of the Criminal Code and R v Deemal [2010]2 Qd R 70). 15.8.3 Suggested Direction [Last reviewed: March 2025] The prosecution must,https://www.queenslandjudgments.com.au/case/id/502789,queenslandjudgments,NA: QR
4142,759,"[2020]QCA 6,","of ‘judicial officer’. In the case of R v Enright [2020]QCA 6, Boddice J stated that the jury should be directed that",https://www.queenslandjudgments.com.au/caselaw/qca/2020/6,queenslandjudgments,NA: QR
4143,760,[30],words of the Defendant were said. His Honour noted at [30] and [32] that: ‘It was insufficient to merely direct the,https://jade.io/article/707547/section/332,jade,NA: JADE
4144,760,[32],the Defendant were said. His Honour noted at [30] and [32] that: ‘It was insufficient to merely direct the jury that“threaten”means“to,https://jade.io/article/707547/section/260,jade,NA: JADE
4148,760,[20]).,"retaliation for lawful conduct’(Fingleton v R [2005]HCA 34;(2005)227 CLR 166, [20]). In Fingleton, McHugh J also observed at[109]that, with respect to",https://jade.io/article/309/section/318,jade,NA: JADE
4150,760,"[87],","mind of the defendant(Fingleton v R [2005]HCA 34;(2005)227 CLR 166, [87], [100]). His Honour further noted at[93]that ‘retaliation implies a causal",https://jade.io/article/309/section/140723,jade,NA: JADE
4151,760,[100]).,"of the defendant(Fingleton v R [2005]HCA 34;(2005)227 CLR 166, [87], [100]). His Honour further noted at[93]that ‘retaliation implies a causal connection",https://jade.io/article/309/section/1179,jade,NA: JADE
4162,767,"[2011]1 Qd R 270,","any tendency to influence falls to the defendant(R v Nuttall [2011]1 Qd R 270, 286 [31]). Meaning of ‘agent’ The definition of ‘agent’ encompasses",https://www.queenslandjudgments.com.au/case/id/501055,queenslandjudgments,NA: QR
4163,767,286,"falls to the defendant(R v Nuttall [2011]1 Qd R 270, 286 [31]). Meaning of ‘agent’ The definition of ‘agent’ encompasses a",https://jade.io/article/139579/section/1017,jade,NA: JADE
4165,767,[1982]VR 434,formulation by Brooking J in R v Dillon and Riach [1982]VR 434 was adopted Queensland Supreme and District Courts Criminal Directions Benchbook,https://anzlaw.thomsonreuters.com/Document/I60a34e60893411e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,NA: thomsonreuters
4167,768,287,R 270 and referred to without criticism on appeal at 287 [36]. 15.11.3 Suggested Directions [Last reviewed: March 2025] (Judge might,https://jade.io/article/139579/section/1155,jade,NA: JADE
4170,773,"[2001]2 Qd R 35,","for the purpose of extracting reproductive material. In Re Gray [2001]2 Qd R 35, Chesterman J observed that: ‘on an indictment prosecuting [a s",https://www.queenslandjudgments.com.au/case/id/504123,queenslandjudgments,NA: QR
4171,774,"[2004]2 Qd R 595,","16 Other Offences However, in Re Denham [2004]2 Qd R 595, 597 Atkinson J observed that it is strongly arguable that",https://www.queenslandjudgments.com.au/case/id/511033,queenslandjudgments,NA: QR
4172,774,597,"Other Offences However, in Re Denham [2004]2 Qd R 595, 597 Atkinson J observed that it is strongly arguable that removal",https://jade.io/article/999098/section/1111,jade,NA: JADE
4173,774,"[2019]1 Qd R 403,","and others like it, were later considered in Re Cresswell [2019]1 Qd R 403, where Brown J held that s 236 ‘does not suggest",https://www.queenslandjudgments.com.au/case/id/512733,queenslandjudgments,NA: QR
4175,776,Criminal Code (Decriminalising Sex Work) and Other Legislation,"22A(Prostitution), was repealed in 2024 by s 15 of the Criminal Code (Decriminalising Sex Work) and Other Legislation Amendment Act 2024 (Qld), however, s 765 of the amending",https://jade.io/article/1115819,jade,NA: JADE
4178,776,[1995]1 Qd R,"engaging in prostitution was not itself unlawful(see Kelsey v Hill [1995]1 Qd R 182). However, it was unlawful to procure another person to",https://www.queenslandjudgments.com.au/case/id/512124,queenslandjudgments,NA: QR
4185,778,Animal Care and Protection Act,"unlawful unless it is authorised, justified or excused by’ the Animal Care and Protection Act 2001(Qld) or any other law(other than s 458 of the",https://jade.io/article/366365,jade,NA: JADE
4189,778,4,other law(other than s 458 of the Criminal Code). Part 4 of the Animal Care and Protection Act 2001(Qld) allows for,https://jade.io/article/366365/section/101,jade,NA: JADE
4195,779,"[2016]QCA 82,","pre-requisite of assigning criminal responsibility. Thus, in R v LAH [2016]QCA 82, a failure to direct the jury in terms of s",https://www.queenslandjudgments.com.au/caselaw/qca/2016/82,queenslandjudgments,NA: QR
4196,779,[1996]1 Qd R 183.,"the close of the prosecution case, see R v CDR [1996]1 Qd R 183. Queensland Supreme and District Courts Criminal Directions Benchbook (2026 Edition)",https://www.queenslandjudgments.com.au/case/id/507709,queenslandjudgments,NA: QR
4197,780,[1997]QCA 486.,as was emphasised by Pincus JA in R v B [1997]QCA 486. Evidence that a defendant was close to age 14 cannot,https://www.queenslandjudgments.com.au/caselaw/qca/1997/486,queenslandjudgments,NA: QR
4198,780,"[1999]2 Qd R 157,","of the offence (R v F; Ex parte Attorney-General (Qld) [1999]2 Qd R 157, 162). Any relevant evidence necessary to prove capacity can be",https://www.queenslandjudgments.com.au/case/id/510527,queenslandjudgments,NA: QR
4199,780,162).,"v F; Ex parte Attorney-General (Qld) [1999]2 Qd R 157, 162). Any relevant evidence necessary to prove capacity can be called,",https://jade.io/article/166063/section/139972,jade,NA: JADE
4200,780,(1979)69 Cr App R 362;,"called, although it may be prejudicial (see R v B (1979)69 Cr App R 362; R v F; Ex parte Attorney-General (Qld) [1999]2 Qd R",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=g&serNum=1979025302&pubNum=4705&originatingDoc=I328961E0E42811DA8FC2A0F0355337E9&refType=UD&originationContext=document&transitionType=DocumentItem&ppcid=49ef03596ac742d8a9baa41cdb6f247d&contextData=(sc.DocLink)&comp=wlau,thomsonreuters,NA: thomsonreuters
4202,780,163-165),"v F; Ex parte Attorney-General (Qld) [1999]2 Qd R 157, 163-165) In R v F; Ex parte Attorney-General (Qld) [1999]2 Qd",https://jade.io/article/166063/section/15639,jade,NA: JADE
4204,780,"(2023)277 CLR 518,","R 157, cited with approval in BDO v The Queen (2023)277 CLR 518, 527 [20]; [2023]HCA 16, Davies JA doubted the phrase ‘that",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2074717354&pubNum=3586&originatingDoc=I4b5f56d0f44a11ed805cee54123d0c3a&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=ae32e9290aa54cc59890ea4e5fb94ac0&contextData=(sc.Default)&comp=wlau,thomsonreuters,NA: thomsonreuters
4205,780,527,"with approval in BDO v The Queen (2023)277 CLR 518, 527 [20]; [2023]HCA 16, Davies JA doubted the phrase ‘that the",https://jade.io/article/1006654/section/318,jade,NA: JADE
4207,780,"[2023]HCA 16,","in BDO v The Queen (2023)277 CLR 518, 527 [20]; [2023]HCA 16, Davies JA doubted the phrase ‘that the person ought not",https://www.hcourt.gov.au/sites/default/files/eresources/2023/HCA/16.pdf,hcourt,https://jade.io/article/1006654
4208,780,(1977)16,"to the ordinary principles of reasonable[people]’, citing R v M (1977)16 SASR 589. In R v BDO [2021]QCA 220 where the",https://anzlaw.thomsonreuters.com/Document/I4ff8792088f111e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,NA: thomsonreuters
4210,780,[2021]QCA 220,"R v M (1977)16 SASR 589. In R v BDO [2021]QCA 220 where the trial judge redirected, in response to a jury",https://www.queenslandjudgments.com.au/caselaw/qca/2021/220,queenslandjudgments,NA: QR
4212,780,527;,"High Court in BDO v The Queen (2023)277 CLR 518, 527; [2023]HCA 16 concluded there was no error in that approach.",https://jade.io/article/1006654/section/558,jade,NA: JADE
4215,780,534;,"the appeal in BDO v The Queen (2023)277 CLR 518, 534; [2023]HCA 16 because there were multiple changes spanning a lengthy",https://jade.io/article/1006654/section/140099,jade,NA: JADE
4219,783,"[1949]St R Qd 126,","liquor or by any other means’. In R v Smith [1949]St R Qd 126, Macrossan CJ held at 130 that: ‘The first paragraph of",https://www.queenslandjudgments.com.au/case/id/504540,queenslandjudgments,NA: QR
4220,783,130,"v Smith [1949]St R Qd 126, Macrossan CJ held at 130 that: ‘The first paragraph of s 28 in very plain",https://jade.io/citation/3482123/section/140678,jade,NA: JADE
4221,783,[1960]Qd,"the defendant, on the balance of probabilities(see R v Foy [1960]Qd R 225, 240). In circumstances where unintentional intoxication did not",https://www.queenslandjudgments.com.au/case/id/507257,queenslandjudgments,NA: QR
4223,783,240).,"the balance of probabilities(see R v Foy [1960]Qd R 225, 240). In circumstances where unintentional intoxication did not deprive the defendant",https://jade.io/citation/2710461/section/140074,jade,NA: JADE
4225,786,"[1981]Qd R 136,","extent intentionally become intoxicated or stupefied(see also R v Kusu [1981]Qd R 136, 141-142). Intentional intoxication may only relieve a defendant of criminal",https://www.queenslandjudgments.com.au/case/id/505506,queenslandjudgments,NA: QR
4226,786,141-142).,"intoxicated or stupefied(see also R v Kusu [1981]Qd R 136, 141-142). Intentional intoxication may only relieve a defendant of criminal responsibility",https://jade.io/citation/2421024/section/140781,jade,NA: JADE
4227,786,"[1947]St R Qd 51,","defendant formed the requisite intent (see Dearnley v The King [1947]St R Qd 51, 61-64). In such cases, the jury should be directed that",https://www.queenslandjudgments.com.au/case/id/512260,queenslandjudgments,NA: QR
4228,786,61-64).,"intent (see Dearnley v The King [1947]St R Qd 51, 61-64). In such cases, the jury should be directed that intoxication",https://jade.io/citation/3481312/section/21358,jade,NA: JADE
4229,786,"(1978)141 CLR 88,","doubt. As Gibbs CJ explained in Viro v The Queen (1978)141 CLR 88, 112; [1978]HCA 9: ‘In a case where there is evidence",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1978151325&pubNum=3586&originatingDoc=I80cab7d087a611e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=0e2b0ee28a7d4fbe91f158d151cfaa27&contextData=(sc.Default)&comp=wlau,thomsonreuters,NA: thomsonreuters
4230,786,112;,"CJ explained in Viro v The Queen (1978)141 CLR 88, 112; [1978]HCA 9: ‘In a case where there is evidence fit",https://jade.io/article/66772/section/140144,jade,NA: JADE
4231,786,[1978]HCA 9:,"explained in Viro v The Queen (1978)141 CLR 88, 112; [1978]HCA 9: ‘In a case where there is evidence fit to be",https://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/HCA/1978/9.html,austlii,https://jade.io/article/66772
4232,786,"[2003]QCA 431,","the crime which involves that intent’. In R v Middleton [2003]QCA 431, the Court of Appeal noted that the purpose of s",http://archive.sclqld.org.au/qjudgment/2003/QCA03-431.pdf,sclqld,https://jade.io/article/168154
4233,786,[2003]QCA,"capacity being subsumed in that enquiry(see also R v Batchelor [2003]QCA 246). In R v Buckley (Supreme Court of Queensland, Connolly",http://archive.sclqld.org.au/qjudgment/2003/QCA03-246.pdf,sclqld,https://jade.io/article/168066
4243,789,"(1990)171 CLR 30,","the act or omission must be ‘voluntary’ (R v Falconer (1990)171 CLR 30, 38, 72; [1990]HCA 49; Kaporonovksi v The Queen (1973)133 CLR",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1990308302&pubNum=3586&originatingDoc=I1e86859087ab11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=991b156b885f46a2b73c19892f856ebe&contextData=(sc.Default)&comp=wlau,thomsonreuters,NA: thomsonreuters
4244,789,"38,","omission must be ‘voluntary’ (R v Falconer (1990)171 CLR 30, 38, 72; [1990]HCA 49; Kaporonovksi v The Queen (1973)133 CLR 209,",https://jade.io/article/67591/section/140624,jade,NA: JADE
4245,789,72;,"must be ‘voluntary’ (R v Falconer (1990)171 CLR 30, 38, 72; [1990]HCA 49; Kaporonovksi v The Queen (1973)133 CLR 209, 226-227;",https://jade.io/article/67591/section/140820,jade,NA: JADE
4246,789,[1990]HCA 49;,"be ‘voluntary’ (R v Falconer (1990)171 CLR 30, 38, 72; [1990]HCA 49; Kaporonovksi v The Queen (1973)133 CLR 209, 226-227; [1973]HCA 35).",https://jade.io/article/67591,jade,NA: JADE
4247,789,"(1973)133 CLR 209,","CLR 30, 38, 72; [1990]HCA 49; Kaporonovksi v The Queen (1973)133 CLR 209, 226-227; [1973]HCA 35). The subsection is subject to the ‘the",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1973140453&pubNum=3586&originatingDoc=Icca3e70087a411e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=a4cf3da2ceed46eb95f0a8fb7f9fc1f8&contextData=(sc.Default)&comp=wlau,thomsonreuters,NA: thomsonreuters
4248,789,226-227;,"72; [1990]HCA 49; Kaporonovksi v The Queen (1973)133 CLR 209, 226-227; [1973]HCA 35). The subsection is subject to the ‘the express",https://jade.io/article/66420/section/141042,jade,NA: JADE
4250,789,(2002)211 CLR 171;,"to negligent acts and omissions’. In Ugle v The Queen (2002)211 CLR 171; [2002]HCA 25, [26], Gummow and Hayne JJ said: ‘The distinction",https://anzlaw.thomsonreuters.com/Document/Iaf43da1087b511e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,NA: thomsonreuters
4251,789,"[2002]HCA 25,","and omissions’. In Ugle v The Queen (2002)211 CLR 171; [2002]HCA 25, [26], Gummow and Hayne JJ said: ‘The distinction which is",https://www.hcourt.gov.au/sites/default/files/eresources/2002/HCA/25.pdf,hcourt,https://jade.io/article/68334
4252,789,"[26],","In Ugle v The Queen (2002)211 CLR 171; [2002]HCA 25, [26], Gummow and Hayne JJ said: ‘The distinction which is made",https://jade.io/article/68334/section/140175,jade,NA: JADE
4253,789,"[1997]1 Qd R 333,","limb deals’. In R v Taiters; Ex parte Attoney-General (Qld) [1997]1 Qd R 333, 335, the Court of Appeal said that: ‘… it should",https://www.queenslandjudgments.com.au/case/id/508542,queenslandjudgments,NA: QR
4254,789,"335,","v Taiters; Ex parte Attoney-General (Qld) [1997]1 Qd R 333, 335, the Court of Appeal said that: ‘… it should now",https://jade.io/article/165576/section/140026,jade,NA: JADE
4255,790,(1990)171 CLR 30;,"accompanying state of mind, entails criminal responsibility (R v Falconer (1990)171 CLR 30; [1990]HCA 49). Any direction must be framed carefully to identify",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1990308302&pubNum=3586&originatingDoc=I1e86859087ab11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=833d9c922c7444b287c8427ce32cbc9b&contextData=(sc.Default)&comp=wlau,thomsonreuters,NA: thomsonreuters
4257,790,"[2022]QCA 77,","identify precisely the ‘act’ in question. In R v Beauchamp [2022]QCA 77, for example, the trial judge did not adequately distinguish for",https://www.queenslandjudgments.com.au/caselaw/qca/2022/77,queenslandjudgments,NA: QR
4260,790,228-232;,"the injury that ensues(Kaporonovksi v The Queen (1973)133 CLR 209, 228-232; [1973]HCA 35). The concept of an ‘act’ within s 23(1)(a)embraces",https://jade.io/article/66420/section/5324,jade,NA: JADE
4262,790,"[2007]QCA 219,","the defendant meant to hit the brake(see R v Ellis [2007]QCA 219, [39]). The onus of proof of voluntariness of the acts",http://archive.sclqld.org.au/qjudgment/2007/QCA07-219.pdf,sclqld,https://jade.io/article/14812
4263,790,[39]).,"meant to hit the brake(see R v Ellis [2007]QCA 219, [39]). The onus of proof of voluntariness of the acts rest",https://jade.io/article/14812/section/139989,jade,NA: JADE
4266,790,41;,"rest on the prosecution (R v Falconer (1990)171 CLR 30, 41; [1990]HCA 49; Griffiths v The Queen (1994)125 ALR 545; [1994]HCA",https://jade.io/article/67591/section/140133,jade,NA: JADE
4269,790,[5];,"49; Griffiths v The Queen (1994)125 ALR 545; [1994]HCA 55, [5]; see also Breene v Boyd; Ex parte Boyd [1970]Qd R",https://jade.io/article/67861/section/482,jade,NA: JADE
4270,790,"[1970]Qd R 292,","55, [5]; see also Breene v Boyd; Ex parte Boyd [1970]Qd R 292, 297). As to the circumstances in which a direction is",https://www.queenslandjudgments.com.au/case/id/508133,queenslandjudgments,NA: QR
4271,790,297).,"also Breene v Boyd; Ex parte Boyd [1970]Qd R 292, 297). As to the circumstances in which a direction is called",https://jade.io/citation/2423200/section/141022,jade,NA: JADE
4272,790,297).,"also Breene v Boyd; Ex parte Boyd [1970]Qd R 292, 297). As to the circumstances in which a direction is called",https://jade.io/citation/2423200/section/140321,jade,NA: JADE
4274,790,[8]-[15];,"see Griffiths v The Queen (1994)125 ALR 545; [1994]HCA 55, [8]-[15]; cf R v Falconer (1990)171 CLR 30, 30, 40, 62,",https://jade.io/article/67861/section/9910,jade,NA: JADE
4282,790,"30,","[1994]HCA 55, [8]-[15]; cf R v Falconer (1990)171 CLR 30, 30, 40, 62, 68; [1990] HCA 49. The following suggested direction",https://jade.io/article/67591/section/140062,jade,NA: JADE
4283,790,"30,","[1994]HCA 55, [8]-[15]; cf R v Falconer (1990)171 CLR 30, 30, 40, 62, 68; [1990] HCA 49. The following suggested direction",https://jade.io/article/67591/section/45442,jade,NA: JADE
4284,790,"40,","55, [8]-[15]; cf R v Falconer (1990)171 CLR 30, 30, 40, 62, 68; [1990] HCA 49. The following suggested direction comes",https://jade.io/article/67591/section/140123,jade,NA: JADE
4285,790,"62,","[8]-[15]; cf R v Falconer (1990)171 CLR 30, 30, 40, 62, 68; [1990] HCA 49. The following suggested direction comes from",https://jade.io/article/67591/section/140449,jade,NA: JADE
4286,790,68;,"cf R v Falconer (1990)171 CLR 30, 30, 40, 62, 68; [1990] HCA 49. The following suggested direction comes from Murray",https://jade.io/article/67591/section/140048,jade,NA: JADE
4292,790,[17].,"from Murray v The Queen (2002)211 CLR 193; [2002]HCA 26, [17]. Under s 23(1)(a), a person is excused from criminal responsibility",https://jade.io/article/68335/section/140542,jade,NA: JADE
4297,790,"(1973)133 CLR 209,","and 28 and not by s 23(1)(a)(Kaporonovksi v The Queen (1973)133 CLR 209, 227; R v Falconer (1990)171 CLR 30; [1990]HCA 49). 17.4.3",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1973140453&pubNum=3586&originatingDoc=Icca3e70087a411e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=00cf35f08b5e4eb7a3c9a468fd0bac7b&contextData=(sc.Default)&comp=wlau,thomsonreuters,NA: thomsonreuters
4298,790,227;,"not by s 23(1)(a)(Kaporonovksi v The Queen (1973)133 CLR 209, 227; R v Falconer (1990)171 CLR 30; [1990]HCA 49). 17.4.3 Suggested",https://jade.io/article/66420/section/140328,jade,NA: JADE
4304,792,[1966]VR 306;,"not seek to raise such an issue (R v Meddings [1966]VR 306; Hawkins v The Queen (1994)179 CLR 500, 517; [1994]HCA 28).",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1966075115&pubNum=4888&originatingDoc=I23712d70893211e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=6b30247fad4f40cb8221282c8777e27f&contextData=(sc.Default)&comp=wlau,thomsonreuters,NA: thomsonreuters
4305,792,(1994)179 CLR,"issue (R v Meddings [1966]VR 306; Hawkins v The Queen (1994)179 CLR 500, 517; [1994]HCA 28). It is generally undesirable that a",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1994389344&pubNum=3586&originatingDoc=Ib9fed35087ac11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=4ff782e1df644d22a6088cb5521ffea0&contextData=(sc.Default)&comp=wlau,thomsonreuters,NA: thomsonreuters
4309,792,"[2001]2 Qd R 678,","of not guilty on the ground of insanity(R v Maloney [2001]2 Qd R 678, 683-684). If the jury is to be told, a short",https://www.queenslandjudgments.com.au/case/id/503296,queenslandjudgments,NA: QR
4310,792,683-684).,"the ground of insanity(R v Maloney [2001]2 Qd R 678, 683-684). If the jury is to be told, a short statement",https://jade.io/article/166739/section/6179,jade,NA: JADE
4312,793,"(1990)171 CLR 30,","a question of law for the judge (R v Falconer (1990)171 CLR 30, 49, 51; [1990]HCA 49). The judge must determine whether the",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1990308302&pubNum=3586&originatingDoc=I1e86859087ab11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=52409dbe5f544c0aaf68a35d8d1b5b7f&contextData=(sc.Default)&comp=wlau,thomsonreuters,NA: thomsonreuters
4313,793,"49,","law for the judge (R v Falconer (1990)171 CLR 30, 49, 51; [1990]HCA 49). The judge must determine whether the evidence",https://jade.io/article/67591/section/140447,jade,NA: JADE
4314,793,51;,"for the judge (R v Falconer (1990)171 CLR 30, 49, 51; [1990]HCA 49). The judge must determine whether the evidence is",https://jade.io/article/67591/section/140290,jade,NA: JADE
4316,793,[1970]SASR,"of one or more of the described capacities(R v Joyce [1970]SASR 184, 194; R v Kemp [1957]1 QB 399). See R",https://anzlaw.thomsonreuters.com/Document/If03c8720761911eab745cb261e5f10a2/View/FullText.html?transitionType=UniqueDocItem&contextData=(sc.UserEnteredCitation)&userEnteredCitation=%5b1970%5d+sasr+184&comp=wlau,thomsonreuters,NA: thomsonreuters
4318,793,194;,"or more of the described capacities(R v Joyce [1970]SASR 184, 194; R v Kemp [1957]1 QB 399). See R v Falconer",https://jade.io/citation/2902683/section/140652,jade,NA: JADE
4319,793,[1957]1 QB 399).,"described capacities(R v Joyce [1970]SASR 184, 194; R v Kemp [1957]1 QB 399). See R v Falconer (1990)171 CLR 30; [1990]HCA 49, where",https://www.iclr.co.uk/document/1961006908/casereport_12850/html,iclr,NA: ICLR
4323,793,(1933)55 CLR 182;,"anger, revenge, or lack of self control(see R v Porter (1933)55 CLR 182; [1933]HCA 1). The Three Capacities When s 27 speaks of",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1933028540&pubNum=3586&originatingDoc=Ifc980f50879911e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=c7ec98fd93f44a4e93e06638f8826390&contextData=(sc.Default)&comp=wlau,thomsonreuters,NA: thomsonreuters
4324,793,[1933]HCA 1).,lack of self control(see R v Porter (1933)55 CLR 182; [1933]HCA 1). The Three Capacities When s 27 speaks of the deprivation,https://jade.io/article/63625,jade,NA: JADE
